date,kwh1,kw1,kwh2,kw2,billed_kwh,solar_kwh,total_kwh,mg_finish,mg_raw
05/09/2014,13694.4,588,368.4,43.2,14062.8,0,14062.8,16.39,18.55
05/10/2014,12278.4,580.8,375.6,40.8,12654,0,12654,14.17,15.59
05/11/2014,12159.6,566.4,333.6,16.8,12493.2,0,12493.2,13.48,15.43
05/12/2014,12382.8,583.2,357.6,40.8,12740.4,0,12740.4,13.47,15.68
05/13/2014,12792,588,393.6,43.2,13185.6,0,13185.6,14.31,15.64
05/14/2014,11974.8,583.2,368.4,45.6,12343.2,0,12343.2,12.91,15.64
05/15/2014,11829.6,520.8,334.8,43.2,12164.4,0,12164.4,13.05,15.19
05/16/2014,11127.6,511.2,332.4,43.2,11460,0,11460,12.38,13.77
05/17/2014,11914.8,537.6,327.6,40.8,12242.4,0,12242.4,13.14,14.75
05/18/2014,11628,540,310.8,40.8,11938.8,0,11938.8,12.88,14.57
05/19/2014,12421.2,561.6,334.8,43.2,12756,0,12756,13.63,15.54
05/20/2014,14066.4,703.2,326.4,45.6,14392.8,0,14392.8,14.3,16.59
05/21/2014,14005.2,804,328.8,19.2,14334,0,14334,14.06,15.76
05/22/2014,12495.6,638.4,343.2,43.2,12838.8,0,12838.8,13.59,15.62
05/23/2014,11781.6,583.2,326.4,40.8,12108,0,12108,13.53,15.84
05/24/2014,13058.4,597.6,297.6,43.2,13356,0,13356,14.83,16.27
05/25/2014,12766.8,679.2,300,40.8,13066.8,0,13066.8,13.25,15.53
05/26/2014,12802.8,667.2,358.8,43.2,13161.6,0,13161.6,13.33,14.64
05/27/2014,13854,650.4,336,43.2,14190,0,14190,14.88,17.89
05/28/2014,12927.6,621.6,421.2,45.6,13348.8,0,13348.8,14.84,16.6
05/29/2014,14126.4,624,363.6,45.6,14490,0,14490,15.82,18.43
05/30/2014,12592.8,592.8,388.8,43.2,12981.6,0,12981.6,14.02,15.58
05/31/2014,13891.2,590.4,330,14.4,14221.2,0,14221.2,15.59,17.85
06/01/2014,13190.4,628.8,374.4,43.2,13564.8,0,13564.8,14.91,16.78
06/02/2014,12906,602.4,374.4,43.2,13280.4,0,13280.4,14.22,15.77
06/03/2014,13512,681.6,362.4,45.6,13874.4,0,13874.4,14.41,17.34
06/04/2014,12573.6,597.6,421.2,43.2,12994.8,0,12994.8,13.16,15.58
06/05/2014,12230.4,580.8,416.4,45.6,12646.8,0,12646.8,13.31,15.5
06/06/2014,12754.8,566.4,349.2,43.2,13104,0,13104,14.42,17.56
06/07/2014,13065.6,636,398.4,45.6,13464,0,13464,14.23,17.46
06/08/2014,11265.6,559.2,466.8,112.8,11732.4,0,11732.4,11.63,14.07
06/09/2014,13888.8,676.8,326.4,26.4,14215.2,0,14215.2,14.98,16.32
06/10/2014,13095.6,660,363.6,43.2,13459.2,0,13459.2,13.47,16.52
06/11/2014,12649.2,638.4,333.6,40.8,12982.8,0,12982.8,12.73,14.27
06/12/2014,12621.6,552,321.6,28.8,12943.2,0,12943.2,13.36,14.28
06/13/2014,12906,643.2,355.2,38.4,13261.2,0,13261.2,13.8,15.95
06/14/2014,12738,636,363.6,40.8,13101.6,0,13101.6,13.72,16.33
06/15/2014,12874.8,556.8,361.2,40.8,13236,0,13236,13.55,15.75
06/16/2014,12627.6,585.6,332.4,28.8,12960,0,12960,13.38,15.86
06/17/2014,13828.8,657.6,506.4,48,14335.2,0,14335.2,15.36,18.37
06/18/2014,14204.4,664.8,512.4,50.4,14716.8,0,14716.8,15.13,18.61
06/19/2014,14161.2,655.2,616.8,52.8,14778,0,14778,16.19,17.88
06/20/2014,14882.4,655.2,600,52.8,15482.4,0,15482.4,16,18.79
06/21/2014,13111.2,607.2,604.8,52.8,13716,0,13716,13.5,16.58
06/22/2014,13694.4,612,570,40.8,14264.4,0,14264.4,14.52,16.95
06/23/2014,14203.2,662.4,625.2,52.8,14828.4,0,14828.4,15.73,16.5
06/24/2014,13725.6,612,602.4,55.2,14328,0,14328,13.91,17.97
06/25/2014,13023.6,628.8,543.6,50.4,13567.2,0,13567.2,13.73,16.75
06/26/2014,14642.4,664.8,535.2,50.4,15177.6,0,15177.6,15.78,19.52
06/27/2014,13375.2,585.6,508.8,50.4,13884,0,13884,14.61,16.88
06/28/2014,13363.2,585.6,458.4,48,13821.6,0,13821.6,14.27,17.11
06/29/2014,12573.6,561.6,471.6,43.2,13045.2,0,13045.2,13.45,14.66
06/30/2014,13024.8,600,518.4,50.4,13543.2,0,13543.2,14,16.59
07/01/2014,12696,571.2,481.2,33.6,13177.2,0,13177.2,13.84,15.76
07/02/2014,13326,595.2,426,45.6,13752,0,13752,14.45,17.13
07/03/2014,12746.4,568.8,474,45.6,13220.4,0,13220.4,14.36,15.78
07/04/2014,13317.6,585.6,457.2,45.6,13774.8,0,13774.8,14.39,17.24
07/05/2014,12489.6,585.6,426,36,12915.6,0,12915.6,13.66,15.43
07/06/2014,13851.6,624,447.6,48,14299.2,0,14299.2,14.73,17.44
07/07/2014,13687.2,640.8,426,45.6,14113.2,0,14113.2,14.52,16.16
07/08/2014,12628.8,559.2,483.6,48,13112.4,0,13112.4,13.11,14.95
07/09/2014,13017.6,568.8,532.8,52.8,13550.4,0,13550.4,13.91,16.16
07/10/2014,13333.2,573.6,589.2,55.2,13922.4,0,13922.4,14.84,17.84
07/11/2014,13345.2,588,602.4,52.8,13947.6,0,13947.6,14,17.32
07/12/2014,13519.2,590.4,574.8,52.8,14094,0,14094,14,18.12
07/13/2014,12043.2,739.2,542.4,38.4,12585.6,0,12585.6,14,15.62
07/14/2014,14440.8,856.8,615.6,52.8,15056.4,0,15056.4,14,18.3
07/15/2014,13627.2,679.2,612,52.8,14239.2,0,14239.2,14.8,18.24
07/16/2014,12360,588,619.2,52.8,12979.2,0,12979.2,13.16,14.83
07/17/2014,13590,600,580.8,50.4,14170.8,0,14170.8,14.8,17.74
07/18/2014,12475.2,556.8,558,50.4,13033.2,0,13033.2,13.95,16.13
07/19/2014,12483.6,540,513.6,24,12997.2,0,12997.2,14.63,16.16
07/20/2014,12283.2,561.6,606,50.4,12889.2,0,12889.2,13.66,16.77
07/21/2014,13934.4,604.8,556.8,50.4,14491.2,0,14491.2,15.86,18.41
07/22/2014,14824.8,722.4,598.8,52.8,15423.6,0,15423.6,16.5,18.98
07/23/2014,12817.2,588,601.2,52.8,13418.4,0,13418.4,14.59,16.66
07/24/2014,12499.2,578.4,915.6,199.2,13414.8,0,13414.8,13.42,17.05
07/25/2014,12705.6,612,1971.6,230.4,14677.2,0,14677.2,15.27,18.96
07/26/2014,13993.2,662.4,600,50.4,14593.2,0,14593.2,14.27,17.25
07/27/2014,13082.4,650.4,604.8,52.8,13687.2,0,13687.2,13.17,17.35
07/28/2014,14868,710.4,590.4,52.8,15458.4,0,15458.4,15.09,17.32
07/29/2014,12489.6,626.4,576,165.6,13065.6,0,13065.6,13.36,15.79
07/30/2014,14052,667.2,397.2,19.2,14449.2,0,14449.2,14.33,15.22
07/31/2014,13116,604.8,435.6,19.2,13551.6,0,13551.6,14.23,16.24
08/01/2014,13312.8,597.6,465.6,45.6,13778.4,0,13778.4,14.56,16.66
08/02/2014,12121.2,604.8,426,48,12547.2,0,12547.2,13.5,15.73
08/03/2014,13454.4,645.6,466.8,45.6,13921.2,0,13921.2,14.7,17.68
08/04/2014,13539.6,684,474,48,14013.6,0,14013.6,15.2,17.87
08/05/2014,13844.4,684,541.2,50.4,14385.6,0,14385.6,16.27,18.57
08/06/2014,11422.8,516,519.6,48,11942.4,0,11942.4,13.2,14.92
08/07/2014,13472.4,597.6,523.2,52.8,13995.6,0,13995.6,15.33,18.74
08/08/2014,13431.6,614.4,520.8,50.4,13952.4,0,13952.4,14.27,16.91
08/09/2014,11929.2,542.4,524.4,50.4,12453.6,0,12453.6,12.52,14.71
08/10/2014,12109.2,597.6,488.4,45.6,12597.6,0,12597.6,12.95,14.97
08/11/2014,13407.6,609.6,488.4,48,13896,0,13896,15.25,18.4
08/12/2014,12015.6,573.6,478.8,50.4,12494.4,0,12494.4,14.14,15.38
08/13/2014,13431.6,703.2,549.6,52.8,13981.2,0,13981.2,13.66,17.15
08/14/2014,12744,703.2,486,50.4,13230,0,13230,13.91,15.36
08/15/2014,13695.6,684,468,48,14163.6,0,14163.6,14.92,17.45
08/16/2014,13494,679.2,456,45.6,13950,0,13950,14.25,16.52
08/17/2014,12210,684,394.8,16.8,12604.8,0,12604.8,13.39,15.58
08/18/2014,12646.8,621.6,450,69.6,13096.8,0,13096.8,14.95,17.09
08/19/2014,13542,648,466.8,48,14008.8,0,14008.8,15.14,18.2
08/20/2014,12702,616.8,423.6,48,13125.6,0,13125.6,14.31,16.71
08/21/2014,13506,681.6,426,45.6,13932,0,13932,15.86,18.05
08/22/2014,13597.2,715.2,470.4,50.4,14067.6,0,14067.6,15.84,18.09
08/23/2014,13293.6,650.4,618,91.2,13911.6,0,13911.6,15.84,18.12
08/24/2014,12748.8,636,469.2,48,13218,0,13218,15.47,18.32
08/25/2014,15156,912,649.2,122.4,15805.2,0,15805.2,17.97,20.35
08/26/2014,11989.2,628.8,516,24,12505.2,0,12505.2,14.03,16.03
08/27/2014,13821.6,660,576,55.2,14397.6,0,14397.6,16.8,18.78
08/28/2014,13796.4,729.6,538.8,52.8,14335.2,0,14335.2,16.63,19.53
08/29/2014,13814.4,655.2,543.6,52.8,14358,0,14358,16.45,19.39
08/30/2014,11798.4,614.4,537.6,48,12336,0,12336,16.5,15.85
08/31/2014,12272.4,573.6,492,48,12764.4,0,12764.4,15.16,17.67
09/01/2014,12530.4,590.4,489.6,48,13020,0,13020,15.53,17.86
09/02/2014,12057.6,580.8,489.6,50.4,12547.2,0,12547.2,15.5,17.2
09/03/2014,13669.2,660,564,100.8,14233.2,0,14233.2,15.5,18.82
09/04/2014,13453.2,712.8,472.8,48,13926,0,13926,14.84,17.53
09/05/2014,13044,612,537.6,50.4,13581.6,0,13581.6,15.36,18.48
09/06/2014,12788.4,597.6,502.8,48,13291.2,0,13291.2,16.27,17.64
09/07/2014,12284.4,638.4,513.6,50.4,12798,0,12798,14.56,17.75
09/08/2014,12903.6,703.2,504,52.8,13407.6,0,13407.6,16.2,17.71
09/09/2014,12470.4,588,496.8,45.6,12967.2,0,12967.2,15.27,17.88
09/10/2014,12626.4,626.4,496.8,48,13123.2,0,13123.2,14.98,17.47
09/11/2014,13246.8,645.6,492,48,13738.8,0,13738.8,15.25,16.86
09/12/2014,11366.4,597.6,475.2,45.6,11841.6,0,11841.6,13.45,15.21
09/13/2014,11998.8,547.2,382.8,43.2,12381.6,0,12381.6,14.27,16.52
09/14/2014,12412.8,636,404.4,45.6,12817.2,0,12817.2,14.8,16.55
09/15/2014,13548,633.6,336,16.8,13884,0,13884,16.47,18.7
09/16/2014,12643.2,619.2,354,40.8,12997.2,0,12997.2,14.47,16.55
09/17/2014,12306,580.8,326.4,40.8,12632.4,0,12632.4,14.02,15.77
09/18/2014,12848.4,602.4,338.4,40.8,13186.8,0,13186.8,14.88,17.33
09/19/2014,12666,571.2,360,43.2,13026,0,13026,14.78,17.38
09/20/2014,12914.4,631.2,332.4,43.2,13246.8,0,13246.8,15.39,17.26
09/21/2014,12622.8,612,350.4,40.8,12973.2,0,12973.2,14.95,16.56
09/22/2014,13868.4,681.6,357.6,43.2,14226,0,14226,16.38,20.04
09/23/2014,12422.4,612,326.4,40.8,12748.8,0,12748.8,14.03,15.55
09/24/2014,12319.2,624,351.6,36,12670.8,0,12670.8,14.64,16.21
09/25/2014,13522.8,612,351.6,43.2,13874.4,0,13874.4,15.94,18.1
09/26/2014,12811.2,600,356.4,45.6,13167.6,0,13167.6,15.61,17.36
09/27/2014,13293.6,588,340.8,43.2,13634.4,0,13634.4,15.98,18.8
09/28/2014,12574.8,573.6,321.6,40.8,12896.4,0,12896.4,15.19,17.01
09/29/2014,13446,636,382.8,43.2,13828.8,0,13828.8,16.25,19.57
09/30/2014,12513.6,580.8,331.2,28.8,12844.8,0,12844.8,15.02,17.41
10/01/2014,12610.8,597.6,368.4,43.2,12979.2,0,12979.2,15.33,17.64
10/02/2014,13172.4,612,351.6,43.2,13524,0,13524,15.55,17.59
10/03/2014,12312,571.2,372,45.6,12684,0,12684,14.27,17.41
10/04/2014,11913.6,564,314.4,14.4,12228,0,12228,13.97,15.36
10/05/2014,12549.6,621.6,362.4,40.8,12912,0,12912,14.25,17.21
10/06/2014,11551.2,552,316.8,26.4,11868,0,11868,13.31,14.69
10/07/2014,11584.8,624,340.8,43.2,11925.6,0,11925.6,13.06,14.91
10/08/2014,13075.2,669.6,364.8,45.6,13440,0,13440,14.77,17.15
10/09/2014,11356.8,501.6,334.8,40.8,11691.6,0,11691.6,13.48,14.88
10/10/2014,12208.8,578.4,350.4,40.8,12559.2,0,12559.2,14.14,16.77
10/11/2014,10870.8,499.2,338.4,33.6,11209.2,0,11209.2,12.48,14.47
10/12/2014,11539.2,535.2,343.2,43.2,11882.4,0,11882.4,13.34,14.92
10/13/2014,12542.4,621.6,297.6,45.6,12840,0,12840,14.02,16.21
10/14/2014,12463.2,636,343.2,40.8,12806.4,0,12806.4,14.08,16.23
10/15/2014,12536.4,640.8,392.4,48,12928.8,0,12928.8,13.95,16.82
10/16/2014,11582.4,566.4,338.4,19.2,11920.8,0,11920.8,13.64,14.49
10/17/2014,13054.8,679.2,373.2,45.6,13428,0,13428,14.64,17.38
10/18/2014,11944.8,578.4,391.2,48,12336,0,12336,13.73,16.26
10/19/2014,11757.6,576,360,52.8,12117.6,0,12117.6,14.02,16.23
10/20/2014,12258,585.6,385.2,45.6,12643.2,0,12643.2,14.06,15
10/21/2014,11761.2,568.8,410.4,48,12171.6,0,12171.6,13.44,16.21
10/22/2014,11985.6,592.8,354,45.6,12339.6,0,12339.6,14.73,15.55
10/23/2014,11556,585.6,362.4,43.2,11918.4,0,11918.4,13.08,16.52
10/24/2014,11790,568.8,346.8,43.2,12136.8,0,12136.8,13.83,14.55
10/25/2014,12764.4,592.8,360,45.6,13124.4,0,13124.4,14.95,17.94
10/26/2014,11542.8,523.2,366,43.2,11908.8,0,11908.8,13.2,14.28
10/27/2014,13134,684,379.2,45.6,13513.2,0,13513.2,14.52,17.82
10/28/2014,12202.8,604.8,356.4,45.6,12559.2,0,12559.2,13.02,14.43
10/29/2014,12474,609.6,387.6,45.6,12861.6,0,12861.6,14.23,16.55
10/30/2014,12429.6,580.8,355.2,38.4,12784.8,0,12784.8,13.58,15.13
10/31/2014,12444,612,381.6,45.6,12825.6,0,12825.6,13.69,15.63
11/01/2014,11415.6,516,327.6,14.4,11743.2,0,11743.2,12.69,13.37
11/02/2014,12265.2,624,378,45.6,12643.2,0,12643.2,14.83,17.32
11/03/2014,12435.6,604.8,350.4,40.8,12786,0,12786,13.13,14.82
11/04/2014,11822.4,592.8,351.6,43.2,12174,0,12174,14.06,16.46
11/05/2014,12013.2,590.4,332.4,19.2,12345.6,0,12345.6,13.22,13.69
11/06/2014,13159.2,794.4,384,45.6,13543.2,0,13543.2,12.88,16.23
11/07/2014,12210,607.2,348,40.8,12558,0,12558,13.95,13.92
11/08/2014,11323.2,506.4,356.4,43.2,11679.6,0,11679.6,13.22,15.58
11/09/2014,12321.6,549.6,331.2,40.8,12652.8,0,12652.8,14.86,16.61
11/10/2014,11394,602.4,358.8,36,11752.8,0,11752.8,12.81,14.24
11/11/2014,11844,542.4,361.2,40.8,12205.2,0,12205.2,13.95,16.8
11/12/2014,13174.8,708,361.2,43.2,13536,0,13536,13.59,16.42
11/13/2014,13140,604.8,397.2,43.2,13537.2,0,13537.2,12.41,14.74
11/14/2014,12942,604.8,480,43.2,13422,0,13422,12.8,14.71
11/15/2014,12265.2,552,626.4,40.8,12891.6,0,12891.6,10.8,14.8
11/16/2014,13159.2,576,606,55.2,13765.2,0,13765.2,12.91,16.54
11/17/2014,13414.8,631.2,615.6,52.8,14030.4,0,14030.4,10.47,14.89
11/18/2014,14365.2,696,700.8,55.2,15066,0,15066,13.27,15.29
11/19/2014,14152.8,705.6,675.6,52.8,14828.4,0,14828.4,13.23,15.23
11/20/2014,14421.6,672,652.8,55.2,15074.4,0,15074.4,14.47,16.71
11/21/2014,14665.2,691.2,697.2,60,15362.4,0,15362.4,14.05,17.79
11/22/2014,12492,564,572.4,50.4,13064.4,0,13064.4,12.06,14.72
11/23/2014,12198,523.2,530.4,24,12728.4,0,12728.4,8.75,14.73
11/24/2014,12712.8,607.2,576,52.8,13288.8,0,13288.8,11.17,14.22
11/25/2014,12968.4,631.2,595.2,52.8,13563.6,0,13563.6,12.45,14.73
11/26/2014,12282,540,646.8,50.4,12928.8,0,12928.8,11.09,14.71
11/27/2014,12603.6,556.8,764.4,57.6,13368,0,13368,11.8,14.71
11/28/2014,12012,576,721.2,60,12733.2,0,12733.2,10.48,12.11
11/29/2014,12222,554.4,651.6,50.4,12873.6,0,12873.6,12.38,14.95
11/30/2014,12146.4,520.8,534,26.4,12680.4,0,12680.4,12.36,14.95
12/01/2014,13051.2,638.4,664.8,55.2,13716,0,13716,13.03,14.82
12/02/2014,12812.4,616.8,751.2,60,13563.6,0,13563.6,12.33,15.46
12/03/2014,13050,619.2,720,55.2,13770,0,13770,13.39,16.85
12/04/2014,14719.2,748.8,786,57.6,15505.2,0,15505.2,14.28,16.13
12/05/2014,14053.2,708,744,60,14797.2,0,14797.2,13.41,15.98
12/06/2014,12900,609.6,694.8,57.6,13594.8,0,13594.8,13.82,15.27
12/07/2014,14851.2,650.4,722.4,57.6,15573.6,0,15573.6,13.88,17.81
12/08/2014,13380,669.6,727.2,57.6,14107.2,0,14107.2,12.53,15.39
12/09/2014,14238,681.6,729.6,57.6,14967.6,0,14967.6,13.27,15.4
12/10/2014,14322,667.2,733.2,60,15055.2,0,15055.2,13.78,15.42
12/11/2014,15120,758.4,718.8,48,15838.8,0,15838.8,13.94,17.83
12/12/2014,14752.8,676.8,762,50.4,15514.8,0,15514.8,12.84,15.38
12/13/2014,13441.2,588,684,60,14125.2,0,14125.2,12.52,15.48
12/14/2014,13544.4,588,663.6,57.6,14208,0,14208,13.19,15.49
12/15/2014,13899.6,648,674.4,55.2,14574,0,14574,12.66,15.5
12/16/2014,13586.4,638.4,704.4,48,14290.8,0,14290.8,12.78,15.45
12/17/2014,14180.4,609.6,724.8,60,14905.2,0,14905.2,13.75,15.44
12/18/2014,13513.2,619.2,720,33.6,14233.2,0,14233.2,12.98,15.45
12/19/2014,14752.8,667.2,769.2,57.6,15522,0,15522,13.14,15.34
12/20/2014,13695.6,600,728.4,57.6,14424,0,14424,13.06,15.28
12/21/2014,13926,655.2,771.6,62.4,14697.6,0,14697.6,12.53,15.34
12/22/2014,13284,674.4,750,55.2,14034,0,14034,11.28,14.18
12/23/2014,12423.6,633.6,670.8,33.6,13094.4,0,13094.4,11.59,13.76
12/24/2014,13590,660,698.4,57.6,14288.4,0,14288.4,12.53,15.45
12/25/2014,10209.6,571.2,672,28.8,10881.6,0,10881.6,9.48,10.48
12/26/2014,12656.4,609.6,678,48,13334.4,0,13334.4,11.72,15.23
12/27/2014,10323.6,583.2,676.8,55.2,11000.4,0,11000.4,9.84,10.23
12/28/2014,12372,571.2,698.4,52.8,13070.4,0,13070.4,12.23,15.21
12/29/2014,13550.4,650.4,753.6,62.4,14304,0,14304,12.34,15.23
12/30/2014,12446.4,652.8,742.8,36,13189.2,0,13189.2,11.13,12.37
12/31/2014,14071.2,693.6,804,62.4,14875.2,0,14875.2,12.64,15.19
01/01/2015,13200,597.6,802.8,48,14002.8,0,14002.8,12.06,15.2
01/02/2015,13562.4,607.2,771.6,60,14334,0,14334,12.08,15.24
01/03/2015,11006.4,578.4,720,36,11726.4,0,11726.4,10.22,10.9
01/04/2015,12463.2,607.2,739.2,57.6,13202.4,0,13202.4,12.08,15.17
01/05/2015,14414.4,676.8,1004.4,57.6,15418.8,0,15418.8,12.84,15.39
01/06/2015,15007.2,720,1143.6,74.4,16150.8,0,16150.8,12.59,15.03
01/07/2015,14739.6,681.6,1318.8,81.6,16058.4,0,16058.4,12.52,15.9
01/08/2015,15542.4,712.8,1413.6,91.2,16956,0,16956,14.05,16.02
01/09/2015,15862.8,746.4,1352.4,79.2,17215.2,0,17215.2,13.67,15.99
01/10/2015,14829.6,638.4,1326,86.4,16155.6,0,16155.6,13.5,16.06
01/11/2015,14625.6,643.2,1237.2,81.6,15862.8,0,15862.8,13.83,16.11
01/12/2015,15073.2,756,1168.8,72,16242,0,16242,14.39,16.63
01/13/2015,15520.8,756,1171.2,76.8,16692,0,16692,15.11,18.42
01/14/2015,14274,662.4,1260,86.4,15534,0,15534,13.8,15.89
01/15/2015,14630.4,796.8,1224,74.4,15854.4,0,15854.4,16,18.01
01/16/2015,14208,736.8,1202.4,76.8,15410.4,0,15410.4,13.3,17.23
01/17/2015,13882.8,638.4,1129.2,72,15012,0,15012,13.77,15.63
01/18/2015,13177.2,645.6,1126.8,76.8,14304,0,14304,14.38,17.1
01/19/2015,13638,638.4,1101.6,76.8,14739.6,0,14739.6,14.11,17.35
01/20/2015,13617.6,657.6,1060.8,48,14678.4,0,14678.4,13.98,15.65
01/21/2015,14455.2,734.4,1090.8,72,15546,0,15546,14.55,18.67
01/22/2015,14446.8,662.4,1036.8,45.6,15483.6,0,15483.6,14.02,15.9
01/23/2015,13540.8,638.4,1069.2,72,14610,0,14610,13.3,15.51
01/24/2015,13392,645.6,1034.4,45.6,14426.4,0,14426.4,14.19,16.7
01/25/2015,12853.2,664.8,1068,72,13921.2,0,13921.2,13.14,15.45
01/26/2015,15784.8,729.6,1141.2,76.8,16926,0,16926,16.25,20.22
01/27/2015,13015.2,633.6,1190.4,76.8,14205.6,0,14205.6,12.56,13.72
01/28/2015,13298.4,660,1196.4,76.8,14494.8,0,14494.8,13.8,15.53
01/29/2015,14905.2,672,1180.8,67.2,16086,0,16086,14.5,17.36
01/30/2015,13888.8,660,1214.4,81.6,15103.2,0,15103.2,13,15.49
01/31/2015,13166.4,573.6,1171.2,50.4,14337.6,0,14337.6,13.73,15.51
02/01/2015,13899.6,657.6,1191.6,76.8,15091.2,0,15091.2,13.77,17.81
02/02/2015,14271.6,660,1182,76.8,15453.6,0,15453.6,13.72,15.49
02/03/2015,13357.2,633.6,1298.4,81.6,14655.6,0,14655.6,13.13,15.59
02/04/2015,14307.6,691.2,1290,86.4,15597.6,0,15597.6,14.91,17.89
02/05/2015,14802,708,1333.2,84,16135.2,0,16135.2,14.23,17.79
02/06/2015,13570.8,624,1310.4,74.4,14881.2,0,14881.2,13.94,15.72
02/07/2015,12499.2,559.2,1234.8,76.8,13734,0,13734,13.23,16.11
02/08/2015,12199.2,544.8,1202.4,79.2,13401.6,0,13401.6,13.22,16.11
02/09/2015,13898.4,674.4,1230,81.6,15128.4,0,15128.4,14.91,18.8
02/10/2015,13452,643.2,1239.6,74.4,14691.6,0,14691.6,13.65,16.04
02/11/2015,12972,640.8,1282.8,79.2,14254.8,0,14254.8,12.63,16.09
02/12/2015,13659.6,657.6,1290,81.6,14949.6,0,14949.6,13.77,16.05
02/13/2015,13911.6,652.8,1312.8,81.6,15224.4,0,15224.4,13.73,16.07
02/14/2015,13026,592.8,1374,86.4,14400,0,14400,13.16,16.08
02/15/2015,13722,650.4,1392,88.8,15114,0,15114,14.14,18.38
02/16/2015,13855.2,650.4,1426.8,88.8,15282,0,15282,14.14,16.27
02/17/2015,13855.2,676.8,1464,88.8,15319.2,0,15319.2,14.2,16.61
02/18/2015,14672.4,681.6,1396.8,62.4,16069.2,0,16069.2,14.42,17.31
02/19/2015,14733.6,734.4,1458,91.2,16191.6,0,16191.6,14.45,17.54
02/20/2015,15216,765.6,1453.2,91.2,16669.2,0,16669.2,15.36,18.35
02/21/2015,14431.2,636,1328.4,84,15759.6,0,15759.6,15.52,17.91
02/22/2015,13588.8,720,1308,84,14896.8,0,14896.8,14.45,16.92
02/23/2015,14391.6,729.6,1311.6,76.8,15703.2,0,15703.2,15.34,18.36
02/24/2015,14233.2,664.8,1339.2,84,15572.4,0,15572.4,14.64,17.64
02/25/2015,15262.8,732,1263.6,84,16526.4,0,16526.4,15.61,19.23
02/26/2015,14542.8,686.4,1279.2,79.2,15822,0,15822,13.53,16.15
02/27/2015,14217.6,679.2,1298.4,81.6,15516,0,15516,15.27,17.92
02/28/2015,12906,614.4,1298.4,81.6,14204.4,0,14204.4,13.56,16.14
03/01/2015,13384.8,717.6,1252.8,81.6,14637.6,0,14637.6,14.48,17.54
03/02/2015,12850.8,724.8,1248,84,14098.8,0,14098.8,13.89,15.87
03/03/2015,12585.6,600,1257.6,81.6,13843.2,0,13843.2,13.66,16.55
03/04/2015,14067.6,650.4,1237.2,64.8,15304.8,0,15304.8,13.97,18.52
03/05/2015,14095.2,669.6,1256.4,69.6,15351.6,0,15351.6,13.8,16.22
03/06/2015,13788,672,1304.4,84,15092.4,0,15092.4,14.52,16.51
03/07/2015,14030.4,660,1207.2,79.2,15237.6,0,15237.6,14.56,18.86
03/08/2015,13063.2,573.6,1174.8,76.8,14238,0,14238,13.38,16.31
03/09/2015,14175.6,686.4,1178.4,81.6,15354,0,15354,15.09,17.86
03/10/2015,12714,609.6,1129.2,76.8,13843.2,0,13843.2,13.19,16.26
03/11/2015,12606,624,1094.4,74.4,13700.4,0,13700.4,13.45,16.21
03/12/2015,14066.4,705.6,1075.2,74.4,15141.6,0,15141.6,15.11,18.73
03/13/2015,12656.4,626.4,1134,76.8,13790.4,0,13790.4,13.13,16.09
03/14/2015,12510,580.8,1128,74.4,13638,0,13638,12.5,16.14
03/15/2015,10622.4,568.8,1124.4,74.4,11746.8,0,11746.8,10.94,12.22
03/16/2015,11607.6,597.6,1130.4,74.4,12738,0,12738,12.2,16.25
03/17/2015,11032.8,566.4,1124.4,74.4,12157.2,0,12157.2,11.05,13.04
03/18/2015,11785.2,669.6,1186.8,74.4,12972,0,12972,11.69,14.8
03/19/2015,12715.2,614.4,1152,74.4,13867.2,0,13867.2,13.13,17.19
03/20/2015,12849.6,614.4,1170,74.4,14019.6,0,14019.6,12.39,15.9
03/21/2015,11323.2,568.8,1096.8,48,12420,0,12420,11.39,12.71
03/22/2015,12300,564,1136.4,76.8,13436.4,0,13436.4,13.02,15.92
03/23/2015,12686.4,624,1156.8,74.4,13843.2,0,13843.2,12.92,15.86
03/24/2015,13308,640.8,1161.6,69.6,14469.6,0,14469.6,13.7,17.25
03/25/2015,12464.4,609.6,1142.4,74.4,13606.8,0,13606.8,13.7,16.27
03/26/2015,13036.8,621.6,1167.6,76.8,14204.4,0,14204.4,13.22,16.19
03/27/2015,12562.8,559.2,1159.2,79.2,13722,0,13722,12.66,15.86
03/28/2015,12615.6,554.4,1160.4,74.4,13776,0,13776,13.03,15.62
03/29/2015,12294,547.2,1170,74.4,13464,0,13464,13.06,15.86
03/30/2015,12698.4,609.6,1113.6,74.4,13812,0,13812,13.56,16.08
03/31/2015,12472.8,588,1114.8,72,13587.6,0,13587.6,13.64,16.67
04/01/2015,11607.6,559.2,1101.6,76.8,12709.2,0,12709.2,12.88,15.86
04/02/2015,12681.6,643.2,1057.2,45.6,13738.8,0,13738.8,14.36,17.64
04/03/2015,12129.6,580.8,1123.2,74.4,13252.8,0,13252.8,12.69,15.64
04/04/2015,11904,554.4,1114.8,74.4,13018.8,0,13018.8,12.91,15.51
04/05/2015,11652,516,1081.2,67.2,12733.2,0,12733.2,12.92,16
04/06/2015,12212.4,592.8,1094.4,74.4,13306.8,0,13306.8,13.77,16.04
04/07/2015,11535.6,595.2,1095.6,74.4,12631.2,0,12631.2,12.67,15.2
04/08/2015,11546.4,561.6,802.8,45.6,12349.2,0,12349.2,13.52,15.9
